"id","artist","genre","grouped_genre","song","lyrics"
95939,"bruce-springsteen","Rock","Rock_n_Metal","incident on 57th street","Spanish Johnny drove in from the underworld last night
With bruised arms and broken rhythm and a beat-up old Buick but dressed just like dynamite
He tried sellin' his heart to the hard girls over on easy Street
But they said, Johnny, it falls apart so easy, and you know hearts these days are cheap
And the pimps swung their axes and said, Johnny, you're a cheater
And the pimps swung their axes and said, Johnny, you're a liar
And from out of the shadows came a young girl's voice
Said, Johnny, don't cry
Puerto Rican Jane, oh, won't you tell me, what's your name?
I want to drive you down to the other side of town
Where paradise ain't so crowded and there'll be action goin' down on Shanty Lane tonight
All the golden-heeled fairies in a real bitch-fight
Pull thirty-eight's and kiss their girls goodnight
Oh, goodnight, it's alright, Jane
Now let them black boys in to light the soul flame
We may find it out on the street tonight, baby
Or we may walk until the daylight, maybe
Well, like a cool Romeo he made his moves, oh, she looked so fine
Like a late Juliet, she knew she'd never be true but then, she really didn't mind
Upstairs a band was playin' and the singer was singin' something about going home
She whispered, Spanish Johnny, you can leave me tonight, but just don't leave me alone
And Johnny cried, Puerto Rican Jane, word is down, the cops have found the vein
Oh, them barefoot boys left their homes for the woods
Them little barefoot street boys, they said their homes ain't no good
They left the corners, threw away all of their switchblade knives
And kissed each other goodbye
Johnny was sittin' on the fire escape, watchin' the kids playin' down the street
He called down, hey little heroes, summer's long, but I guess it ain't very sweet around here anymore
Janey sleeps in sheets damp with sweat
Johnny sits up alone and watches her dream on, dream on
And the sister prays for lost souls, then breaks down in the chapel after everyone's gone
Jane moves over to share her pillow but opens her eyes to see Johnny up and putting his clothes on
She says, those romantic young boys (those romantic young boys), all they ever want to do is fight
Those romantic young boys (those romantic young boys), they're callin' through the window
Hey, Spanish Johnny, you want to make a little easy money tonight?
And Johnny whispered, goodnight, it's all tight, Jane
I'll meet you tomorrow night on lover's lane
We may find it out on the street tonight, now, baby
Or we may walk until the daylight, maybe
Oh, goodnight, it's alright, Jane
I'm gonna meet you tomorrow night on lover's lane
Oh, we can find it out on the street tonight, baby
Or we may walk until the daylight, maybe
Ah, goodnight, it's alright, Jane
I'll meet you tomorrow night on lover's lane
Oh, we may find it out on the street tonight, baby
Or we may have to walk until the daylight, maybe (goodnight it's alright, Jane)
(Goodnight, it's alright, Jane)
(Goodnight, it's alright, Jane)
(Goodnight, it's alright, Jane)"
31876,"doc-watson","Country","Country_n_Folk","going solo",""
218454,"andre-rieu","Folk","Country_n_Folk","oh fortuna",""
299839,"chroma-key","Rock","Rock_n_Metal","nice to know","saw her at a red light
headlights flashing like shooting stars
in the fast lane like an airplane
never saw the tail light
windshield cracked like an insight
was a long flight but i'm alright now
i can tell you're falling
it's nice to know
i can tell you're falling
it's nice to know
oh no there you go
now i won't be home for the late show
sorry about the window what a nice throw
sometimes i can see
that you finally got me where you want me
guess i can't complain though
'cause i can't go home
i can tell you're falling
it's nice to know
i can tell you're falling
it's nice to know"
289195,"craig-morgan","Country","Country_n_Folk","more trucks than cars","Out here on the backside of that city limit sign where the world turns two lanes
Pretty girl working at the bank and the fella toppin' off your tank knows your name
Water tower, power lines, swimming holes rusty old RC cola sign
And county fairs, raise your hands up if you've been there
Where there's biscuits, grits and gravy and the waitress calls you baby
And the starlight's like a streetlight on a summer night.
We say hell ya and amen, yeehaw, and y'all come back again
And pray that our boys come home alive
And when Old Glory flies, we still hold our hands over our hearts
Where there's more trucks than cars.
Well, I've been there on the concrete of them big city streets
In my Ford truck, traffic jam in the town square
Told my buddies living up there, good luck
Meanwhile back in Tennessee we're raising our babies and our own green beans
Kicking up dust, come on down when you had enough
Where there's biscuits, grits and gravy and the waitress calls you baby
And the starlight's like a streetlight on a summer night.
We say hell ya and amen, yeehaw, and y'all come back again
And pray that our boys come home alive
And when Old Glory flies, we still hold our hands over our hearts
Where there's more trucks than cars."
13249,"die-radio-die","Rock","Rock_n_Metal","as soon as beauty dies","Gazing across the room
I'll never forget when I laid my eyes on you.
And although I have to admit,
I wasn't hoping for this much.
I know I don't deserve you.
I hope you don't dig that deep.
Scratching the surface only creates scars.
I hope you don't dig that far.
You gave me so much
To win me over.
Love lies in your touch.
Beauty dies in the fire.
You gave me so much
To win me over.
Love lies in your touch.
Beauty dies in the fire."
311672,"chalee-tennison","Country","Country_n_Folk","i am pretty","She woke up one Sunday morning
She said a prayer and asked for strength
She put her makeup on just perfect
For the first time in a long time
The mirror showed her grace
She heard him stirring in the kitchen
Last night's whiskey in the air
She could hear him carryin' on and cussin'
Then the woman in the mirror said
You gotta get outta here
'Cause you've been broken down and kicked around
One too many times
You finally found the strength
And he ain't gonna break my faith
She said I might go back to school
I know you take me for a fool
Despite what you say
Something occured to me today
Guess what, I am pretty
He took a drag off his cigarette
That patronizing look on his face
And he said 'Ah, Here we go again
Got that little suitcase in your hand
Let me guess, you're gonna find your dreams today'
And she said, you know, I just might but either way
I'm gonna get out, I'm gonna get out of this
God-forsaken place
'Cause you've been broken down and kicked around
One too many times
You finally found the strength
And he ain't gonna break my faith
She said I might go back to school
I know you take me for a fool
Despite what you say
Something occured to me today
'Cause I've been broken down and kicked around
One too many times
Despite what you say
Something occured to me today
I am pretty
I am pretty
I am pretty"
17278,"g3","Rock","Rock_n_Metal","smoke on the water","We all came out to Montreux
On the Lake Geneva shoreline
To make records with a mobile
We didn't have much time
Frank Zappa and the Mothers
Were at the best place around
But some stupid with a flare gun
Burned the place to the ground
Smoke on the water, fire in the sky
They burned down the gambling house
It died with an awful sound
Funky Claude was running in and out
Pulling kids out the ground
When it all was over
We had to find another place
But Swiss time was running out
It seemed that we would lose the race
Smoke on the water, fire in the sky
We ended up at the Grand Hotel
It was empty cold and bare
But with the Rolling truck Stones thing just outside
Making our music there
With a few red lights and a few old beds
We make a place to sweat
No matter what we get out of this
I know we'll never forget
Smoke on the water, fire in the sky"
297880,"adagio","Metal","Rock_n_Metal","panem et circences","All we ve done is provide them
With food and mindless entertainment;
They easily renounced their liberty.
Hence deprived of will of their own,
Lobotomised, forced into docility,
They were turned
into obsequious slaves.
We ve taciltly accepted
this preposterous situation
In the name of that
accursed social cohesion
Now they will tolerate no subvertion
Retaliation is out, of the question.
They ve insidiously concealed the truth
Ostensibly in the cause of Equality:
We ve been coaxed into lethal apathy,
Desperately clinging to an abject safety.
Loathing our predicament
in this inimical world,
Stultfied, we are unable to regain
our blighted hopes.
We ve taciltly accepted
this preposterous situation
In the name of that
accursed social cohesion
Now they will tolerate no subvertion
Retaliation is out, of the question."
200209,"face-down","Metal","Rock_n_Metal","broken song","Desires to live in the past
To start all over again
When nobody knows and nobody cares
And no one is to blame
A short distance from Heaven
Even though I know it's not the same
I think I must be crazy now
Cause I have yet to go insane
Can I ever let myself smile again
Or will I only wind up feeling pain
The ticking of the clock on the wall
The only sound that remains
It sounds like it's a time bomb
Set to go off in my brain
I got a broken mind, here's my broken song
Why can't I make this damn thing work right
How come I feel like nothing's ever right
Why am I the one who's always wrong
Do you really want to win this fight
Or do you want to just beat me down
Why do I in the morning even bother
To open my eyes
I guess my will is instinct strong
Why do I lose everything I want
When just to get it I had to wait so long
I'm all screwed up inside
It's getting hard to make things clear
I don't know what the hell is wrong with me"
287305,"as-i-lay-dying","Metal","Rock_n_Metal","from shapeless to breakable","If I have been kept alive for one reason,
It's to declare that apart from you I can do nothing
Though discouraged by my failure
I remember who I used to be
Like a murderer transformed into a pretty thief
I have so far, so far left to go
From shapeless to breakable I have involved. From shapeless to breakable
I have evolved
My transgressions are evident to all who know me
Like porcelain carried through a Downtown street
At any moment I might break
From shapeless to breakable I have evolved
I could say a thousand more apologies
But to prove that I have truly changed
Only time will tell"
127730,"deeds-of-flesh","Metal","Rock_n_Metal","trading pieces","Modified
Corporal carnage
To assume the shape of
A madman's
Disposition
To be displayed
The gross
Unclothed body
The eyes replaced with genitals
His eyes
His eyes replaced with his testicles
The lower intestinal region
Is carved into vacarnage
carved into vacarnage
Nasal sewed to the stomach
Carved a hole in his stomach
Smelling the freshly carved innards
Carved away he was so demented
The family is overwhelmed
By this gross catastrophe
Ready to kill the mortician
And his...and his modified fantasies
Akin and dried meat
Of the freshly sucked skull
Every death is
His financial gain
Paying for the speed which twists his brains
To perform
Modified corporal carnage
Carved away he was so demented
Modified Corporal carnage
To assume the shape of
A madman's
Disposition
To be displayed
At a funeral burial
The family is overwhelmed
By this gross catastrophe
Ready to kill the mortician
And his...and his modified fantasies"
