"id","artist","song","lyrics"
138496,"dismember","skin her alive","Haunted by my conscious
Living my life in hell
Didn't hesitate
When I moved in for the kill
Screams echoed in the distance
And I cannot ignore
Smiling at the memories
When I slaughtered the whore
Skin her alive
Time has come to confess
I did it for the thrill
I had never dreamt of
That it would be so nice to kill"
93388,"flatt-and-scruggs","footprints in the snow","Now some folks like the summertime when the they can walk about
Strolling through the meadow green it's pleasant there no doubt
But give me the wintertime when the snow is on the ground
For I found her when the snow on the ground
I traced her little footprints in the snow
I found her little footprints in the snow
I bless that happy day when Nellie lost her way
For I found her when the snow was on the ground
I dropped in to see her there was a big round moon
Her mother said she just stepped out but would be returning soon
I found her little footprints and I traced them in the snow
I found her when the snow was on the ground
Now she's up in heaven she's with the angel band
I know I'm going to meet her in that promised land
But every time the snow falls it brings back memories
For I found her when the snow was on the ground"
127791,"burl-ives","christmas child",""
220279,"deep-dark-woods","mary s gone",""
58193,"clannad","coinleach glas an fhromhair","Ar chonnlaigh ghlais an Fhoghmhair
A stÃ³irÃ­n gur dhearc mÃ© uaim
Ba deas do chos i mbrÃ³ig
'Sba rÃ³-dheas do leagan siubhail
Do ghruaidh ar dhath na rÃ³saÃ­
'Sdo chÃºirnÃ­nÃ­ bhÃ­ fighte dlÃºith
Monuar gan sinn 'Ã¡r bpÃ³sadh
NÃ³'r bÃ³rd luinge 'triall 'un siubhail
TÃ¡ buachaillÃ­ na h-Ã¡ite seo
A' gartha 'gus ag Ã©irghe teann
Is lucht na gcochÃ¡n Ã¡rd
A' deÃ¡namh fÃ¡ruis do mo chailÃ­n donn
DÃ¡ ngluaiseadh RÃ­ na SpÃ¡inne
Thar sÃ¡ile 's a shlÃ³ighte cruinn
BhrÃºighfinn fÃ©ar is fÃ¡sach
'S bhÃ©inn ar lÃ¡imh le mo chailÃ­n donn
Ceannacht buaibh ar aontaigh'
DÃ¡ mbÃ­nn agus mo chailÃ­n donn
Gluais is tar a chÃ©ad-searc
NÃ³ go dtÃ©idh muid thar Ghaoth-Bearra 'nonn
Go sgartar Ã³ n-a chÃ©ile
BÃ¡rr na gcraobh 's an eala Ã³n tuinn
NÃ­ sgarfar sin Ã³ chÃ©ile
'S nÃ­l ach baois dÃ­bh Ã¡ chur 'n mur gcionn
Chuir mÃ© leitir scrÃ­obhtha
Annsoir mo sweetheart agus casaoid ghÃ©ar
Chuir sÃ­ chugam arÃ­s Ã­
Go rabh a croidhe istuigh i lÃ¡r mo chlÃ©ibh
Cum na h-eala is mÃ­ne
NÃ¡'n sÃ­oda 's nÃ¡ cluimh na n-Ã©an
Nach trom an osna ghnÃ­m-se
Nuair a smaoitighim ar a bheith 'sgaradh lÃ©i"
243030,"crosby-nash","exit sounds","Crowd noise...no music"
325824,"chris-ledoux","i can t ride the broncos anymore","Well a man can't spend his life in reflection,
Just thinkin' about the way things used to be.
So I'm gonna take myself a new direction,
And make myself some brand new memories.
Well I spent lots of years out on that highway,
Ridin' buckin' horses for my grub.
But now I make my livin' with this ole guitar.
And just like rodeo it's in my blood.
And now I'm gonna sing my cowboy music,
With a country feelin' and a little touch of soul.
And I hope you people take a likin' to it. yes I do!
'cause I can't ride the bronco's anymore
Now I make you a wager, that I've been in your hometown.
Ridin' broncs in your big rodeo,
But now the only time you'll ever see this cowboy come around.
Is if I'm singin' in a country music show.
And now I'm gonna sing my cowboy music,
With a country feelin' and a little touch of soul.
And I hope you people take a likin' to it. yes I do!
'cause I can't ride the broncos anymore.
My whole body's gettin' to dang tired and sore.
And there's a lot of parts on me that don't work no more.."
129646,"dolly-parton","burning","(Dolly Parton)
When I look at you
I melt like a candle
You light a fire in me
What am I to do
I just hope I can handle
The heat and the smoke blinding me
This feeling, this fire
This burning desire
Is raging its way through my soul
And if you feel the same
Help me fan the flames
'Til we're burning out of control
Burning to know you
Burning to show you
And I've felt this way from the start
Burning with passion
I do hope it's lasting
And it's burning a hole in my heart
You kindle in me
A warm glowing feeling
A spark and a flicker of hope
It's more than a game
And like moths to a flame
We're drawn to its warmth and its glow
These embers of love
Are fueled by the notion
This could be an eternal flame
Consumed by the blaze
I fear it's too late
'Cause this torch that I hold bears your name
Oh, and I'm burning to know you
Burning to hold you
It's grown to a flame from a spark
Burning with passion
I do hope it's lasting
And it's burning a hole in my heart
Oh, I'm burning with passion
I do hope it's lasting...
I've had so many dreams fall apart...
And it's burning a hole in my heart...
I'm burning
Oh, I'm burning
Mmmm, I'm burning oh, I burning ooh"
130212,"cate-le-bon","wild",""
339384,"conjunto-atardecer","el bueno","Espero que no sea muy tarde Espero que ayn haga tempo De lograr que me perdones De decir te que lo siento Fue malo cuando fuiste buena Fue tonto al haberte te perdido Ahora doy lo que me pidas Tan solo por estar contigo No s si de algo sirve Decir te que cambiado Que si te queda amor Que si te queda amor Quero que vuelvas a mi lado
Para ser bueno como nunca fui Para entregarte todo el corazn Recuperar el tiempo que perd... Poner mi vida a tu disposicin Estar contigo cuando queras t Y encargar me de tu proteccin Que sientas que estoy tan cercas A todas horas al pie del can De ahora y adelante el bueno de tu historia ser yo
Fue malo cuando fuiste buena Fue tonto al haberte te perdido Ahora doy lo que me pidas Tan solo por estar contigo No s si de algo sirve Decir te que cambiado Que si te queda amor Que si te queda amor Quero que vuelvas a mi lado
Para ser bueno como nunca fui Para entregarte todo el corazn Recuperar el tiempo que perd... Poner mi vida a tu disposicin Estar contigo cuando queras t Y encargar me de tu proteccin Que sientas que estoy tan cercas A todas horas al pie del can De ahora y adelante el bueno de tu historia ser yo De ahora y adelante el bueno de tu historia ser yo"
129526,"dolly-parton","always the first time","Now I've never stepped through the doors of a barroom or tasted the flavor of wine
And I've never danced to the songs on a jukebox or held someone that wasn't mine
But there's always the first time and if you don't change
Then I guess the first time can't be arranged can't be arranged
[ banjo ]
Now I've never dressed for the eyes of the stranger to sow seeds of lust in his mind
And I've never walked down backroad of temptation to leave dirty footprints behind
But there's always the first time..."
322983,"barenaked-ladies","stomach vs heart","In through my veins, without brains,
I involuntarily take what I need, then I bleed
And it comes right back to me
But guts only eat
And sometimes they repeat on you
Keeping on your toes or crouched above the loo
[Chorus]
That's what you get when you confuse your stomach
with your heart
That's what you get when you confuse your stomach
with your heart
Blood turns from blue into red
'Cause of oxygen that it's fed
And I turn back to blue,
'Cause I'm losing you
But Tummy just growls
Not real words, mostly vowels
And I always forget sometimes why
Gratification can cause constipation
If organs are left to die
[Chorus]
I gained all this weight out of love, not hate
I've got all this love to give (give me a break)
I'd love to sleep in late, but that dessert looks
great
Was it something I said, or was it something I
ate?
Hearts beat in sync, beat in time
Beat in bodies like hers and mine
But I fed only one
And look what it's done
'Cause I've run out of blood and I'm chewing my
cud
And my gastrointestinal festival's best of all
Cardiovascular questions they ask you are
Less than the answers they give you like cancer
and
[Chorus]"
12704,"answer-with-metal","a chance to live again","I SIT HERE AT MY WINDOW
AND GAZE DOWN FROM THE SKY
I TRY TO FIND MY STARLIGHT
TO HELP ME ANSWER WHY
RESTLESS DREAMS AWAKEN
BUT WHERE DO I BEGIN
ITS TIME TO RE IMAGINE
ITS TIME TO START AGAIN
WHEREVER YOU COULD GO
ID SEE EVERYTHING YOU DO
DRIFTING HIGH ABOVE YOU
SOARING HIGH ABOVE THE SKY
ID LOVE TO WALK THE GROUND
AND SAY MY LAST GOODBYE
BUT WINGS DON'T DESCEND TO EARTH
THEY FLY LONELY IN THE AIR
AND I WANT TO BE SOMEONE BETTER
WHO WOULD MAKE YOU FEEL SO WARM
TO BE THE ONE THAT STANDS BESIDE YOU
HOLDING HAND TO MAKE OUR CHAIN
A CHANCE TO LIVE AGAIN
AND I WANT TO BE SOMEONE BETTER
WHO WOULD MAKE YOU FEEL SO WARM
TO BE THE ONE THAT STANDS BESIDE YOU
HOLDING HAND TO MAKE OUR CHAIN
A CHANCE TO LIVE AGAIN"
107754,"fray","heartbeat","We're on an open bed truck on the highway
Rain is coming down and we're on the run
Think I can feel the breath in your body
We gotta keep on running til' we see the sun
Oh you gotta fire and it's burnin' in the rain
Thought that it went out, but it's burnin' just the same
And you don't look back, not for anything
'Cause love someone, love them all the same
If you LOVE someone, love them all the same
Oh I feel your heartbeat
And oh, you're comin' around, comin' around, comin' around
If you can love somebody, love them all the same
You gotta love somebody, love them all the same
I'm singing, oh, I'm feeling your heartbeat
I'm tryin' to put it all back together
I've got a story and I'm tryin' to tell it right
I've got the kerosene and the desire
I'm trying to start a flame in the heart of the night
Oh you gotta fire and it's burnin' in the rain
Thought that it went out, but it's burnin' just the same
And you don't look back, not for anything
'Cause you love someone, you love them all the same
If you love someone, you love them all the same
Oh I feel your heartbeat
And oh, you're comin' around, comin' around, comin' around
If you can love somebody, love them all the same
You gotta love somebody, love them all the same
I'm singing, oh, I feel your heartbeat
I know the memories rushing into mind
I want to kiss your scars tonight
I'm laying here,
'Cause you've gotta try, you've gotta let me in, let me in
Oh I feel your heartbeat
And oh, you're comin' around, comin' around, comin' around
Gotta love somebody, you gotta, you gotta love somebody
You gotta, I'm singing, oh, I feel your heartbeat,
All your heartbeat, yeah, I said,
All your heartbeat, yeah,
All your heartbeat"
