"id","artist","song","lyrics"
196370,"ashley-monroe","you ain t dolly and you ain t porter","You ain't Dolly and you ain't Porter
She's a little bit fuller and you're a whole lot shorter
Let's dance all night and fill the jukebox full of quarters
'Cause you ain't Dolly, no, and you ain't Porter
Well I noticed you right off the bat in those cowboy boots
Who couldn't help but see you in that rhinestone suit
That's cause I'm the reigning queen of karaoke night
Well if I get drunk enough to sing, hell I just might
Hey now, don't you worry cowboy, cause I'll get you through
We'll sing a cheating song just like they used to do
Cause you ain't Dolly and you ain't Porter
She's a little bit fuller
Yeah, but you're a whole lot shorter
Let's drink all night and fill the jukebox full of quarters
Cause you ain't Dolly and you ain't Porter
You'll probably see me country singing on The Voice someday
Yeah and I'm the guy they wrote about in 50 Shades of Grey
Why don't you come on back to my place and you can have your way
Well baby that sounds tempting, but I just can't stay
Oh we won first prize cowboy, let's just split the dough
Honey I will always love you, but we'll never know
Cause you ain't Dolly and you ain't Porter
She's a little bit fuller
Yeah, and you're a whole lot shorter
We danced all night and filled the jukebox full of quarters
Cause you ain't Dolly and you ain't Porter, no
No, you ain't Dolly and you ain't Porter"
46705,"ernest-tubb","i ll step aside","I'll step aside for you if you don't want me I'll step aside for you if you don't care
I'm not the one to cling to a broken promise
I'll step aside for for someone else somewhere
I'll step aside for you if you don't want me I'll step aside for you and you alone
And when I'm gone just promise you'll remember
That I was once your darling all you own
Before you go please answer this last question
As you gave them too much tear dimmed eyes
Cannot be true you never cared about me
And all those words I treasured were just lies"
89409,"centinex","a dynasty of obediance","[Your illusions of eternity descending]"
332294,"devo","baby doll","Girl of my dreams she don't love me
Always the way it seems to be
My baby doll
Light of my life she turns it on
Over my head not close enough
My baby doll
Baby doll
You look so good
Baby doll
You feel so big
Baby doll
You let me have it
Why did you do it baby doll
Quick-tempered queen knows what she wants
And what I got is what its not
My baby doll"
174220,"david-nail","let it rain","It's hard to find the perfect time to say something
You know is gonna change everything
Living with the shame,
It ain't nothing like the pain that I saw on her face
Now me and my pile of things
That she threw out the window,
Drowning next to me
No seven years of good can't hide the one night I forgot to wear that ring
So let it rain, let it pour, if she don't love me anymore,
Just let it come down on me, let it come down on me,
Every word, let it hurt, even more than I deserve,
Let it come down on me, let it come down on me, let it rain
Best thing I remember was the young familiar taste of someone on my lips,
It's to late to turn around,
When the shades start coming down,
The guilt you feel's the last thing on your mind
So let it rain, let it pour, if she don't love me anymore,
Just let it come down on me, let it come down on me,
Every word, let it hurt, even more than I deserve,
Just let it come down on me, let it come down on me, let it rain
So let it rain, let it pour, if she don't love me anymore,
Just let it come down on me, let it come down on me,
Every word, let it hurt, even more than I deserve, just let it come down on me,
Let it come down on me, let it rain,
Ooh let it rain, ooh let it rain, just let it rain, just let it rain, ooh let it rain"
251913,"aleks-syntek","tiempos de paz","Cada amanecer, tengo una razÃ³n
Mantenerme a salvo durante el dÃ­a
Why al anochecer no debo olvidar
El agradecer de seguir con vida
Yo ya sentÃ­ el dolor puedo decÃ­rtelo
La experiencia hablara por mi
Son los tiempos de paz de la serenidad
Si te llevo conmigo no me siento cautivo
Soy futuro why ayer si es que logro poner
En tus manos mi vida aunque sea por un dÃ­a
(Soy futuro why ayer)
Cada amanecer debo recordar
Que el equivocarme es ir aprendiendo
Que es humano errar pero espiritual el reconocer mis limitaciones
Puedo pedir perdÃ³n me hare sentir mejor
La experiencia hablarÃ¡ por mi
Son los tiempos de paz, de la serenidad
Si te llevo conmigo, no me siento cautivo
Soy futuro why ayer si es que logro poner en tus manos mi vida
Aunque sea por un dÃ­a, soy futuro why ayer, soy futuro why ayer
Son los tiempos de paz de la serenidad
Si te llevo conmigo no me siento cautivo
Soy futuro why ayer si es que logro poner en tus manos mi vida
Aunque sea por un dÃ­a, soy futuro why ayer soy futuro why ayer"
68302,"eddy-arnold","all alone in this world without you",""
18461,"celtic-woman","over the rainbow","Somewhere over the rainbow, way up high
There's a land that I've heard of once in a lullaby.
Somewhere over the rainbow, skies are blue
And the dreams that you dare to dream,
Really do come true.
Someday I'll wish upon a star
And wake up where the clouds are far behind me.
Where troubles melt like lemon drops,
High above the chimney tops,
That's where you'll find me.
Somewhere over the rainbow, blue birds fly
Birds fly over the rainbow
Why then, oh why can't I?
If happy little bluebirds fly beyond the rainbow
Why, oh why can't I?
Somewhere over the rainbow, way up high
There's a land that I've heard of once in a lullaby.
Somewhere over the rainbow, skies are blue
And the dreams that you dare to dream,
Really do come true.
Someday I'll wish upon a star
And wake up where the clouds are far behind me.
Where troubles melt like lemon drops,
High above the chimney tops,
That's where you'll find me.
Somewhere over the rainbow, blue birds fly
Birds fly over the rainbow
Why then, oh why can't I?
If happy little bluebirds fly beyond the rainbow
Why, oh why can't I?"
276709,"bonnie-prince-billy","ease down the road","i took her on a simple trip
to see her husbands family
and on the way upon her hip
was laid my head down gently
all due respect was meant and all
the winds were in agreement
that this was answering the call
of awkward and true feeling
a fireman her husband was
and so to give him duty
i duly tried to light a fire
upon his rightful booty
but beauty was my treasure then
as through the hills i drove her
and taught her that another man
could have made love to her
strange is good if it is kept
a secret with the lovers
who love their mates
and love themselves
and need the love of others
through the window i could see
the fields and clouds all passing
as in the passenger position
eleanor was thrashing
i stopped the car we got a beer
and then eased down the road
a little guilt, and some guilt spilt
and added to our load"
104786,"david-allan-coe","would you be my lady","Would you hold onto my hand when I get lonely
Could I come to you whenever I'm in need
Would you always have a place for me to lay my body down
Would you be my lady in the morning would you be my lady
Would you walk with me across the bridges I forgot to burn
Could you face the future lookin' at my past
If I took the time to teach you all the things you need to learn
Be my lady in the evening would you be my lady
Does it matter to you that you're not my first love
Would you let a thing like that stand in your way
If I said you was the woman that could ease my troubled mind
Would you be my lady when I need you would you be my lady
Would you walk with me across the bridges I forgot to burn
Could you face the future lookin' at my past
If I took the time to teach you all the things you need to learn
Would you always have a place for me to lay my body down"
